zincid,SMILES,RF_Morgan,RF_MACCS,XGB_Morgan,XGB_MACCS,DNN_Morgan,DNN_MACCS,Consensus_Avg,Consensus_Weighted,Consensus_Votes,Consensus_Geometric,RF_Morgan_Binary,XGB_Morgan_Binary,DNN_Morgan_Binary,RF_MACCS_Binary,XGB_MACCS_Binary,DNN_MACCS_Binary,Models_Active_Count,Consensus_Active,Consensus_Weighted_Active,Vote_Active,Hit_Level
ZINCro00000kFaqD,CC(F)(F)C(=O)N1CC[C@H]2CN(C(=O)c3cc([N+](=O)[O-])ccc3O)C[C@H]2C1,0.24,0.52,0.47760692,0.92488724,0.8768299,0.999963,0.6732145116726557,0.6659535384600889,4.0,0.6035485516272878,0,0,1,1,1,1,4,1,1,1,Level_2_Medium_Confidence
ZINCtK00000tIzjI,O=[N+]([O-])c1ccc(Br)c(CN2CCC(NS(=O)(=O)c3ccc(F)cc3Cl)CC2)c1,0.315,0.5866666666666667,0.66296744,0.5401961,0.913685,0.9999537,0.6697448236412472,0.6648035205396917,5.0,0.6264989350225755,0,1,1,1,1,1,5,1,1,1,Level_2_Medium_Confidence
ZINCqp00001RXx7u,O=C(NC1CC1)[C@H](c1ccsc1Cl)N1CCN(C(=O)[C@H]2CCOC2)CC1,0.34,0.66,0.5562888,0.9596127,0.6854695,0.8137479,0.6691864828268687,0.663490625087251,5.0,0.6370148069645013,0,1,1,1,1,1,5,1,1,1,Level_2_Medium_Confidence
ZINCtK00000tIzjO,O=[N+]([O-])c1ccc(-c2ccc(NS(=O)(=O)c3ccc4c(c3)OCCO4)s2)cc1F,0.28,0.5233333333333333,0.53468984,0.70183176,0.9733104,0.99997973,0.6688575134012433,0.6630733899134552,5.0,0.6138830722535961,0,1,1,1,1,1,5,1,1,1,Level_2_Medium_Confidence
ZINCtG00000QWyxY,Cc1cc([N+](=O)[O-])ccc1[C@@H](c1nnnn1CCC1CC1)N1[C@@H]2CC[C@@H](C2)[C@H]1C,0.24,0.31,0.81997865,0.6415771,0.98870194,0.999725,0.666663783788681,0.6619592174063337,4.0,0.5815606958693068,0,1,1,0,1,1,4,1,1,1,Level_2_Medium_Confidence
ZINCsM000006CdMj,CC(C)(C)c1ncsc1C(=O)N1C[C@H]2C[C@H](Nc3cc(Cl)ncn3)CC[C@H]2C1,0.35,0.6,0.520892,0.78406125,0.8051904,0.9438549,0.6673330982526143,0.6618056824866762,5.0,0.6343858250117572,0,1,1,1,1,1,5,1,1,1,Level_2_Medium_Confidence
ZINCtl00000L81Po,CO[C@H](C(=O)N1C[C@H]2CC[C@H]1CN2C(=O)c1cc(F)cc([N+](=O)[O-])c1N)C1CC1,0.205,0.505,0.54678035,0.85906446,0.89753824,0.9998092,0.6688653763135274,0.6616791071790329,5.0,0.5933473364150805,0,1,1,1,1,1,5,1,1,1,Level_2_Medium_Confidence
ZINCsH00000hBLc3,CC(C)Oc1ccnc(N2CCN(C(=O)c3cc(F)ccc3Cl)CC[C@H]2C)n1,0.4525,0.6,0.9247971,0.6971048,0.5048139,0.80716777,0.6643972678979239,0.6614216144626022,5.0,0.6439738778989912,0,1,1,1,1,1,5,1,1,1,Level_2_Medium_Confidence
ZINCtj000013fbWR,O=C(NC[C@@H]1COCCN(C(=O)c2[nH]nc([N+](=O)[O-])c2Cl)C1)C1C2(CC2)C12CC2,0.3,0.515,0.3999495,0.8340216,0.9530584,0.9999651,0.6669991020361582,0.6607138174307261,4.0,0.6051586097661257,0,0,1,1,1,1,4,1,1,1,Level_2_Medium_Confidence
ZINCtU00000x0bD3,O=C(c1cc(Cl)cc(Cl)c1)N1CCc2sc(-c3ccc([N+](=O)[O-])cc3F)nc2C1,0.315,0.525,0.8412702,0.4682659,0.814879,0.99998546,0.6607334260145823,0.6564066011432215,4.0,0.6130521928104297,0,1,1,1,0,1,4,1,1,1,Level_2_Medium_Confidence
